,imagenet_class,original_score,perturbated_score
427,"barrel, cask",3.4700233e-06,1.970832e-05
428,"barrow, garden cart, lawn cart, wheelbarrow",1.8742932e-06,3.5221707e-05
429,baseball,1.1131996e-08,1.0002317e-06
430,basketball,1.8990373e-07,2.159044e-06
431,bassinet,4.621132e-07,6.341885e-05
432,bassoon,3.568798e-06,0.00011147
433,"bathing cap, swimming cap",3.0288297e-07,3.5739573e-05
434,bath towel,1.8627833e-08,1.71197e-05
435,"bathtub, bathing tub, bath, tub",1.7786529e-07,6.9278205e-05
436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",1.2487486e-06,0.00037349507
437,"beacon, lighthouse, beacon light, pharos",1.2493412e-05,2.3396198e-05
438,beaker,5.0889743e-05,0.0016556747
439,"bearskin, busby, shako",6.9158377e-09,1.2095229e-05
440,beer bottle,1.4155635e-05,0.0004944963
441,beer glass,2.0802277e-07,5.397863e-05
442,"bell cote, bell cot",5.655475e-07,1.4905534e-05
443,bib,1.9118391e-07,1.2025048e-05
444,"bicycle-built-for-two, tandem bicycle, tandem",2.5915149e-06,7.4512495e-06
445,"bikini, two-piece",1.1046893e-06,2.4767223e-05
446,"binder, ring-binder",2.9333336e-07,0.0024859256
447,"binoculars, field glasses, opera glasses",4.3820776e-07,8.883401e-05
448,birdhouse,5.816315e-07,0.0004506023
449,boathouse,7.203816e-06,1.5168705e-05
450,"bobsled, bobsleigh, bob",2.610748e-07,8.249186e-05
451,"bolo tie, bolo, bola tie, bola",4.4347345e-07,0.00048476036
452,"bonnet, poke bonnet",8.158645e-09,2.6715932e-05
453,bookcase,2.0196664e-07,0.00027891787
454,"bookshop, bookstore, bookstall",1.08703865e-07,3.3176424e-05
455,bottlecap,1.5214707e-06,0.0006725259
456,bow,4.60406e-05,0.0004062822
457,"bow tie, bow-tie, bowtie",6.208115e-07,0.00016137396
458,"brass, memorial tablet, plaque",1.4860862e-07,1.1555765e-05
459,"brassiere, bra, bandeau",3.5701956e-05,0.00048662288
460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",2.3086575e-05,1.18106955e-05
461,"breastplate, aegis, egis",2.9163857e-07,6.369415e-05
462,broom,2.317783e-06,0.00010146778
463,"bucket, pail",0.00011461555,0.00056366663
464,buckle,1.2016533e-06,0.0029497906
465,bulletproof vest,1.09920315e-07,3.324948e-06
466,"bullet train, bullet",1.7613779e-07,4.2509924e-05
467,"butcher shop, meat market",6.257904e-07,3.465806e-05
468,"cab, hack, taxi, taxicab",6.9458893e-06,0.0036360982
469,"caldron, cauldron",2.4806646e-05,0.00039294586
470,"candle, taper, wax light",5.0250975e-07,0.0006529543
471,cannon,9.817884e-07,6.7613228e-06
472,canoe,1.3311584e-06,6.842919e-05
473,"can opener, tin opener",4.864194e-08,0.00037254332
474,cardigan,1.0215507e-08,6.797425e-06
475,car mirror,1.3391418e-06,0.0034218545
476,"carousel, carrousel, merry-go-round, roundabout, whirligig",6.791909e-06,2.0233823e-05
477,"carpenter's kit, tool kit",1.6588193e-06,0.00092386856
478,carton,4.312517e-06,0.0017998497
479,car wheel,1.6282821e-06,0.0002084807
480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",1.481048e-07,0.000113047434
481,cassette,4.4615823e-05,0.14662865
482,cassette player,9.289027e-06,0.019253798
483,castle,1.498872e-05,1.4489589e-05
484,catamaran,9.735462e-05,0.00013642294
485,CD player,5.3077883e-07,0.00227652
486,"cello, violoncello",9.839221e-08,8.775097e-06
487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",1.4922442e-05,0.017068466
488,chain,2.7352762e-05,6.7281806e-05
489,chainlink fence,1.8970444e-07,6.6496136e-06
490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",2.4776252e-08,4.326908e-06
491,"chain saw, chainsaw",8.158133e-05,0.0015469749
492,chest,5.51477e-07,0.00093008816
493,"chiffonier, commode",4.934435e-09,2.154297e-06
494,"chime, bell, gong",1.3223785e-06,4.164392e-05
495,"china cabinet, china closet",1.6947837e-08,1.2335962e-05
496,Christmas stocking,5.196779e-07,0.00019172032
497,"church, church building",3.3295052e-07,8.675809e-06
498,"cinema, movie theater, movie theatre, movie house, picture palace",3.8057917e-07,0.00015241359
499,"cleaver, meat cleaver, chopper",3.8808192e-08,2.3956161e-05
500,cliff dwelling,3.6847624e-07,2.9442606e-06
501,cloak,1.1150569e-06,0.00020313858
502,"clog, geta, patten, sabot",8.23284e-08,3.1304826e-05
503,cocktail shaker,4.242432e-08,1.1201364e-05
504,coffee mug,9.617326e-07,0.00019003796
505,coffeepot,2.583814e-07,0.00018000479
506,"coil, spiral, volute, whorl, helix",2.0515657e-07,4.1337685e-06
507,combination lock,4.0824908e-08,4.1073275e-05
508,"computer keyboard, keypad",3.4251914e-07,0.000990921
509,"confectionery, confectionary, candy store",3.206999e-07,1.3711258e-05
510,"container ship, containership, container vessel",0.0021294167,0.0001155942
511,convertible,8.394337e-08,7.155987e-05
512,"corkscrew, bottle screw",6.5115483e-07,0.0006481941
513,"cornet, horn, trumpet, trump",1.1554324e-06,0.00021697592
514,cowboy boot,8.981309e-07,2.7298305e-05
515,"cowboy hat, ten-gallon hat",6.961722e-07,6.767009e-05
516,cradle,7.0513297e-06,0.00012328054
517,crane,0.9655723,0.0027633011
518,crash helmet,3.7288513e-07,0.0016674418
519,crate,3.413454e-06,0.00020352622
520,"crib, cot",3.7766003e-07,1.0966299e-05
521,Crock Pot,7.1950104e-09,4.7573503e-05
522,croquet ball,9.704709e-08,2.6773207e-06
523,crutch,4.9012606e-06,6.1442865e-05
524,cuirass,5.0255743e-08,7.1830736e-06
525,"dam, dike, dyke",4.5834063e-06,4.912919e-06
526,desk,4.5072096e-07,0.0015452342
527,desktop computer,3.1076443e-06,0.009973748
528,"dial telephone, dial phone",3.8632862e-08,0.0007091985
529,"diaper, nappy, napkin",6.613006e-07,4.6745583e-05
530,digital clock,1.2362788e-05,0.003461218
531,digital watch,1.9249283e-06,0.00073728134
532,"dining table, board",8.321131e-09,8.903472e-06
533,"dishrag, dishcloth",1.2879543e-08,4.37772e-06
534,"dishwasher, dish washer, dishwashing machine",1.8849208e-08,7.1919734e-05
535,"disk brake, disc brake",1.8499863e-07,4.4368403e-06
536,"dock, dockage, docking facility",0.0005614837,3.2153945e-05
537,"dogsled, dog sled, dog sleigh",6.582467e-06,5.0266615e-05
538,dome,2.0712501e-07,6.7681935e-06
539,"doormat, welcome mat",8.721419e-09,1.610236e-05
540,"drilling platform, offshore rig",0.00054926524,2.552142e-05
541,"drum, membranophone, tympan",1.0918918e-05,0.00012672435
542,drumstick,1.0740725e-06,0.00018074035
543,dumbbell,2.7296525e-07,6.380546e-05
544,Dutch oven,3.5911586e-07,6.1340784e-06
545,"electric fan, blower",1.0478947e-06,0.0004812357
546,electric guitar,1.4228532e-05,0.0010238516
547,electric locomotive,3.3555789e-06,2.1277121e-05
548,entertainment center,4.0044242e-07,0.0001491617
549,envelope,8.466568e-08,0.00024205275
550,espresso maker,1.2435965e-08,1.599832e-05
551,face powder,9.193037e-08,0.00045374766
552,"feather boa, boa",3.5470464e-07,0.0003194333
553,"file, file cabinet, filing cabinet",4.9791087e-08,2.6381953e-05
554,fireboat,8.827469e-06,3.4162735e-05
555,"fire engine, fire truck",1.6453208e-05,7.974999e-05
556,"fire screen, fireguard",3.8615774e-08,2.2915094e-05
557,"flagpole, flagstaff",1.0961595e-06,7.933456e-06
558,"flute, transverse flute",4.5907183e-07,0.00013259919
559,folding chair,6.9910466e-06,0.00012488311
560,football helmet,2.7854685e-07,0.00041534315
561,forklift,0.00014740667,0.00029353873
562,fountain,5.259822e-07,3.0862633e-05
563,fountain pen,8.835278e-08,0.00028126634
564,four-poster,8.319803e-08,2.1390098e-05
565,freight car,3.2273213e-06,0.000134084
566,"French horn, horn",7.328195e-08,3.4860463e-05
567,"frying pan, frypan, skillet",5.67542e-08,1.699832e-05
568,fur coat,8.13607e-08,0.0001546022
569,"garbage truck, dustcart",0.0006354085,0.0005160762
570,"gasmask, respirator, gas helmet",4.0674245e-06,0.0007728208
571,"gas pump, gasoline pump, petrol pump, island dispenser",8.1134954e-07,2.0502343e-05
572,goblet,2.4665517e-06,0.00023911732
573,go-kart,1.465651e-05,0.00019328335
574,golf ball,3.4237908e-07,1.5865648e-05
575,"golfcart, golf cart",6.3474914e-07,8.430651e-05
576,gondola,5.0208337e-07,5.4362736e-05
577,"gong, tam-tam",6.3345296e-06,5.349318e-05
578,gown,3.2894917e-07,7.48865e-06
579,"grand piano, grand",4.4036506e-06,0.0028345154
580,"greenhouse, nursery, glasshouse",2.235565e-07,6.727561e-06
581,"grille, radiator grille",9.90469e-08,6.896838e-05
582,"grocery store, grocery, food market, market",1.891142e-06,1.975393e-05
583,guillotine,5.6361412e-05,0.0014088892
584,hair slide,1.6391503e-07,0.0023278885
585,hair spray,2.1157125e-07,0.00037095448
586,half track,5.9384405e-07,3.6441033e-05
587,hammer,2.1257745e-05,0.0017335402
588,hamper,1.0093149e-05,0.00031699945
589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",8.754702e-09,9.970812e-05
590,"hand-held computer, hand-held microcomputer",7.866499e-06,0.00096989854
591,"handkerchief, hankie, hanky, hankey",5.219703e-08,4.102481e-05
592,"hard disc, hard disk, fixed disk",4.5301702e-05,0.01200388
593,"harmonica, mouth organ, harp, mouth harp",7.5713996e-07,0.0034316094
594,harp,1.7617409e-05,0.00035146263
595,"harvester, reaper",0.0024159574,0.00014008611
596,hatchet,2.3845434e-06,0.00013794808
597,holster,1.429151e-07,1.7454593e-05
598,"home theater, home theatre",2.4002497e-06,0.0006051382
599,honeycomb,5.377386e-07,4.234034e-06
600,"hook, claw",0.00055007014,0.0026537445
601,"hoopskirt, crinoline",6.116669e-08,7.6056867e-06
602,"horizontal bar, high bar",2.0237028e-06,7.181457e-06
603,"horse cart, horse-cart",6.42911e-07,4.289867e-06
604,hourglass,2.5577601e-05,0.005768268
605,iPod,2.8785684e-05,0.09576432
606,"iron, smoothing iron",2.8254033e-06,0.011753273
607,jack-o'-lantern,1.872751e-08,7.80326e-06
608,"jean, blue jean, denim",7.2857404e-07,0.00017605725
609,"jeep, landrover",8.652477e-05,0.00031649048
610,"jersey, T-shirt, tee shirt",4.216898e-08,1.6626485e-05
611,jigsaw puzzle,1.2611174e-06,0.0003063302
612,"jinrikisha, ricksha, rickshaw",1.7113543e-07,4.0936616e-06
613,joystick,1.0550076e-05,0.012396973
614,kimono,3.2316482e-08,1.760104e-05
615,knee pad,1.3871846e-07,1.8020412e-05
616,knot,4.1020203e-06,5.3843156e-05
617,"lab coat, laboratory coat",1.2669221e-07,3.701429e-05
618,ladle,8.395839e-07,8.4245876e-05
619,"lampshade, lamp shade",5.2794244e-06,0.0013975399
620,"laptop, laptop computer",1.5033377e-06,0.0037532202
621,"lawn mower, mower",5.095132e-05,0.0002946366
622,"lens cap, lens cover",1.4810628e-06,0.000565087
623,"letter opener, paper knife, paperknife",1.13132906e-07,0.0007270753
624,library,6.329155e-08,7.726697e-06
625,lifeboat,2.8264449e-05,2.019673e-05
626,"lighter, light, igniter, ignitor",1.0429177e-06,0.0036785477
627,"limousine, limo",8.859477e-08,3.9460097e-05
628,"liner, ocean liner",2.502425e-05,2.6475764e-05
629,"lipstick, lip rouge",5.2231868e-09,0.00016189844
630,Loafer,3.1238386e-08,9.6886535e-05
631,lotion,1.1787061e-07,9.651724e-05
632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",6.7294714e-06,0.0030896594
633,"loupe, jeweler's loupe",1.3182007e-06,0.00495474
634,"lumbermill, sawmill",5.1265353e-05,2.0664269e-05
635,magnetic compass,3.2918942e-06,0.0005001827
636,"mailbag, postbag",4.8320406e-05,0.005554705
637,"mailbox, letter box",1.0075837e-07,3.251485e-05
638,maillot,2.8038357e-06,2.0952064e-05
639,"maillot, tank suit",3.1545164e-07,3.857817e-06
640,manhole cover,1.1562029e-08,2.82699e-07
641,maraca,1.6897952e-06,7.8521036e-05
642,"marimba, xylophone",2.4352516e-07,1.6462458e-05
643,mask,1.6185379e-06,0.00038938184
644,matchstick,1.1257031e-06,0.0010179238
645,maypole,1.0065805e-06,5.421944e-06
646,"maze, labyrinth",1.8940435e-07,5.688161e-06
647,measuring cup,3.4994457e-07,3.1140196e-05
648,"medicine chest, medicine cabinet",5.4191716e-08,0.0002336594
649,"megalith, megalithic structure",9.544566e-07,1.2837358e-05
650,"microphone, mike",5.6425165e-06,0.00070452824
651,"microwave, microwave oven",1.15818324e-07,0.00037613595
652,military uniform,5.7842266e-07,1.5863377e-05
653,milk can,1.4365094e-07,7.5775815e-06
654,minibus,7.1477075e-06,0.00029802014
655,"miniskirt, mini",1.2485359e-07,3.30531e-05
656,minivan,1.4288389e-05,0.00054686476
657,missile,3.2118047e-07,2.8597206e-06
658,mitten,2.199224e-08,1.4084794e-05
659,mixing bowl,1.13277366e-07,7.730692e-06
660,"mobile home, manufactured home",1.2059065e-06,1.3717459e-05
661,Model T,8.7436426e-08,1.7517728e-05
662,modem,1.5205025e-05,0.00401347
663,monastery,1.2690947e-06,5.732167e-06
664,monitor,1.3840279e-05,0.009624246
665,moped,8.825025e-07,2.234306e-05
666,mortar,2.2094218e-06,2.1877226e-05
667,mortarboard,2.097883e-07,0.0001883944
668,mosque,1.1374577e-07,3.946298e-06
669,mosquito net,1.1512242e-06,0.00011020039
670,"motor scooter, scooter",4.1498927e-07,3.049345e-05
671,"mountain bike, all-terrain bike, off-roader",2.5012727e-05,3.0923533e-05
672,mountain tent,0.00012689302,0.0011429865
673,"mouse, computer mouse",7.697184e-07,0.010046011
674,mousetrap,1.4235372e-05,0.22218123
675,moving van,4.2402658e-07,8.56734e-05
676,muzzle,1.3883356e-06,0.0001320474
677,nail,7.7721785e-07,0.000114160524
678,neck brace,3.9198494e-06,0.00029078784
679,necklace,4.4503145e-06,0.0001320049
680,nipple,5.0931906e-08,0.00010923541
681,"notebook, notebook computer",6.45838e-07,0.00072738715
682,obelisk,5.016603e-07,3.520673e-05
683,"oboe, hautboy, hautbois",1.5257701e-06,6.881589e-05
684,"ocarina, sweet potato",2.147974e-06,0.0004198229
685,"odometer, hodometer, mileometer, milometer",1.0949251e-07,4.2657262e-05
686,oil filter,6.6361494e-08,3.433169e-05
687,"organ, pipe organ",1.5719747e-09,2.2681963e-06
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",8.593428e-06,0.0012470561
689,overskirt,2.191001e-08,2.0694e-06
690,oxcart,3.8676382e-07,1.1518416e-06
691,oxygen mask,4.079428e-06,0.0021794692
692,packet,7.681121e-06,0.004359803
693,"paddle, boat paddle",3.6672532e-06,1.8236728e-05
694,"paddlewheel, paddle wheel",9.3049016e-07,7.552425e-06
695,padlock,1.1289683e-06,7.7289595e-05
696,paintbrush,4.6242335e-06,0.0022066063
697,"pajama, pyjama, pj's, jammies",1.8712973e-07,1.48554245e-05
698,palace,2.0613993e-07,1.9141376e-06
699,"panpipe, pandean pipe, syrinx",2.3439013e-06,4.7437545e-05
700,paper towel,7.412722e-09,3.5612564e-05
701,"parachute, chute",1.593128e-05,2.641569e-05
702,"parallel bars, bars",2.266538e-07,5.81414e-06
703,park bench,5.1515865e-08,1.4267125e-05
704,parking meter,8.8793837e-07,0.00046091955
705,"passenger car, coach, carriage",1.18344715e-05,6.755029e-05
706,"patio, terrace",9.098907e-08,6.8058284e-07
707,"pay-phone, pay-station",2.0226756e-07,0.0011996299
708,"pedestal, plinth, footstall",9.88329e-08,4.491431e-06
709,"pencil box, pencil case",8.77317e-06,0.031306263
710,pencil sharpener,8.243635e-06,0.058516417
711,"perfume, essence",1.0886813e-06,0.0049728253
712,Petri dish,2.2624402e-08,8.749902e-06
713,photocopier,2.488211e-07,0.0002783535
714,"pick, plectrum, plectron",3.0131483e-07,0.00030563862
715,pickelhaube,2.513791e-09,3.443693e-06
716,"picket fence, paling",5.4336716e-08,6.5826566e-06
717,"pickup, pickup truck",8.17356e-07,0.00015105425
718,pier,0.0007534904,0.00018051795
719,"piggy bank, penny bank",4.7730356e-07,0.00035250088
720,pill bottle,2.470251e-07,0.00025332533
721,pillow,7.365035e-08,3.4268098e-05
722,ping-pong ball,3.5310757e-07,9.073603e-05
723,pinwheel,7.620408e-08,2.0391799e-05
724,"pirate, pirate ship",1.535528e-05,6.7890683e-06
725,"pitcher, ewer",8.90029e-07,0.00010329169
726,"plane, carpenter's plane, woodworking plane",1.3103212e-07,0.00032895946
727,planetarium,1.4291251e-07,3.1071995e-05
728,plastic bag,3.0879305e-06,0.00053356757
729,plate rack,6.7883117e-09,2.8038096e-06
730,"plow, plough",0.00082666473,0.00019873743
731,"plunger, plumber's helper",1.9730635e-07,4.6752717e-05
732,"Polaroid camera, Polaroid Land camera",4.5896982e-07,0.0041254233
733,pole,0.00013215364,4.6702447e-05
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",4.3951086e-06,0.0009360345
735,poncho,1.2677077e-07,9.367867e-06
736,"pool table, billiard table, snooker table",2.193853e-06,0.00080710265
737,"pop bottle, soda bottle",1.3478153e-05,0.00063418056
738,"pot, flowerpot",4.6333092e-08,6.425713e-06
739,potter's wheel,8.173769e-09,1.8937938e-06
740,power drill,1.620677e-06,0.00010508773
741,"prayer rug, prayer mat",7.6811904e-07,8.1008184e-05
742,printer,2.8374304e-06,0.0018014977
743,"prison, prison house",1.448305e-07,5.576743e-06
744,"projectile, missile",2.2705599e-07,2.912655e-06
745,projector,2.3471046e-06,0.0029816215
746,"puck, hockey puck",3.900821e-07,5.495116e-05
747,"punching bag, punch bag, punching ball, punchball",1.325025e-05,0.00022262217
748,purse,7.692752e-05,0.008368275
749,"quill, quill pen",4.14602e-07,0.0013466645
750,"quilt, comforter, comfort, puff",1.1413021e-07,3.5097444e-05
751,"racer, race car, racing car",3.065495e-05,0.0029440713
752,"racket, racquet",6.406706e-06,8.389078e-05
753,radiator,3.7535283e-08,2.2950633e-05
754,"radio, wireless",0.00020444593,0.0043698684
755,"radio telescope, radio reflector",4.62499e-05,5.3130974e-05
756,rain barrel,6.7150506e-07,1.5485724e-05
757,"recreational vehicle, RV, R.V.",6.014581e-07,3.2059823e-05
758,reel,1.7734126e-05,7.389919e-05
759,reflex camera,2.2530892e-06,0.005468674
760,"refrigerator, icebox",1.1223586e-08,3.828947e-05
761,"remote control, remote",1.7268115e-06,0.0023424474
762,"restaurant, eating house, eating place, eatery",2.0192525e-07,2.1092163e-05
763,"revolver, six-gun, six-shooter",4.9980336e-08,4.3819786e-05
764,rifle,1.6287868e-06,1.9458437e-05
765,"rocking chair, rocker",5.3187964e-08,2.0138566e-05
766,rotisserie,2.1164984e-08,6.756669e-06
767,"rubber eraser, rubber, pencil eraser",5.1819743e-06,0.003350683
768,rugby ball,4.5394506e-07,7.0432397e-06
769,"rule, ruler",7.993557e-06,0.003892983
770,running shoe,1.676076e-06,0.00024029921
771,safe,1.996147e-08,4.412752e-05
772,safety pin,1.1359775e-06,0.00093619205
773,"saltshaker, salt shaker",5.674446e-08,0.00030307478
774,sandal,2.270401e-06,0.0008427874
775,sarong,3.3582054e-07,2.0709278e-06
776,"sax, saxophone",8.244166e-05,0.00037489916
777,scabbard,4.0429327e-08,2.102336e-05
778,"scale, weighing machine",6.171487e-05,0.00079336297
779,school bus,1.427688e-07,2.5638956e-05
780,schooner,6.1258165e-06,1.50597925e-05
781,scoreboard,1.081998e-06,2.5084064e-05
782,"screen, CRT screen",1.2454928e-05,0.0052543595
783,screw,1.612686e-06,0.00047439287
784,screwdriver,3.4152613e-06,0.0017852781
785,"seat belt, seatbelt",6.747703e-08,0.0005063944
786,sewing machine,2.314386e-06,0.0073225996
787,"shield, buckler",5.9143154e-08,1.2541966e-05
788,"shoe shop, shoe-shop, shoe store",1.2937809e-06,0.0003960816
789,shoji,8.425773e-09,2.01478e-06
790,shopping basket,5.1998373e-05,0.00029663712
791,shopping cart,3.0803271e-06,5.1181927e-05
792,shovel,9.209561e-06,7.723334e-05
793,shower cap,3.6996602e-07,0.00010134815
794,shower curtain,1.4102908e-07,3.4269768e-05
795,ski,3.428682e-05,0.00021283311
796,ski mask,3.3527368e-07,7.502285e-05
797,sleeping bag,3.6183737e-06,4.1218183e-05
798,"slide rule, slipstick",2.5954494e-08,2.6891083e-05
799,sliding door,1.2822389e-07,1.7032999e-05
800,"slot, one-armed bandit",3.8433046e-07,0.0007420601
801,snorkel,5.4357013e-05,0.0017100871
802,snowmobile,1.5308313e-05,0.000796975
803,"snowplow, snowplough",4.5370878e-05,0.00018051708
804,soap dispenser,2.8159545e-07,0.00037937897
805,soccer ball,4.125274e-07,9.260822e-06
806,sock,1.6807658e-06,0.0003101549
807,"solar dish, solar collector, solar furnace",9.767075e-06,9.424032e-06
808,sombrero,3.380464e-07,7.618997e-05
809,soup bowl,3.102811e-08,1.9068739e-05
810,space bar,8.4990724e-08,9.276843e-05
811,space heater,1.3450301e-07,0.00020004396
812,space shuttle,5.9859444e-06,0.00019440045
813,spatula,8.145107e-08,1.4657717e-05
814,speedboat,2.5260751e-06,0.00019812334
815,"spider web, spider's web",3.3054214e-08,3.2982298e-06
816,spindle,4.6299547e-07,0.0002306074
817,"sports car, sport car",4.0787262e-07,0.00018222627
818,"spotlight, spot",3.4692475e-05,0.0041026166
819,stage,0.00020912185,0.00041806576
820,steam locomotive,1.8484043e-07,1.125524e-06
821,steel arch bridge,0.00014077773,3.906798e-05
822,steel drum,1.9318256e-07,8.586255e-06
823,stethoscope,8.2970274e-07,0.00041546402
824,stole,3.7842014e-08,2.1894864e-05
825,stone wall,2.738361e-07,6.691731e-07
826,"stopwatch, stop watch",8.1679804e-07,0.0008666812
827,stove,2.2079917e-08,0.00020605557
828,strainer,2.19123e-07,1.3794399e-05
829,"streetcar, tram, tramcar, trolley, trolley car",6.437703e-06,9.053182e-05
830,stretcher,0.00021128768,0.0004028847
831,"studio couch, day bed",1.250365e-07,1.8673703e-05
832,"stupa, tope",4.538631e-06,9.4745965e-06
833,"submarine, pigboat, sub, U-boat",4.153438e-06,3.086417e-05
834,"suit, suit of clothes",1.5113244e-08,1.2894326e-05
835,sundial,1.1581861e-06,3.6942496e-05
836,sunglass,1.4737876e-05,0.0016619242
837,"sunglasses, dark glasses, shades",1.9094323e-05,0.0023484856
838,"sunscreen, sunblock, sun blocker",1.8144708e-07,4.3957614e-05
839,suspension bridge,0.00030257652,0.0001705438
840,"swab, swob, mop",1.2234102e-05,0.0004218881
841,sweatshirt,1.3438382e-08,4.519252e-06
842,"swimming trunks, bathing trunks",1.1774984e-05,3.879805e-05
843,swing,0.00012690379,6.601841e-05
844,"switch, electric switch, electrical switch",1.9122785e-07,0.00042572347
845,syringe,2.87474e-06,0.00064829394
846,table lamp,3.3566641e-06,0.0017734859
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",2.9212192e-06,2.279543e-05
848,tape player,8.737308e-06,0.009797342
849,teapot,5.531594e-07,0.00026249644
850,"teddy, teddy bear",6.7613246e-07,0.0004005795
851,"television, television system",6.442651e-05,0.05619084
852,tennis ball,3.0242622e-06,6.061172e-05
853,"thatch, thatched roof",7.7568063e-07,8.262149e-06
854,"theater curtain, theatre curtain",3.9995047e-07,3.3770106e-05
855,thimble,1.2772863e-07,0.0004472113
856,"thresher, thrasher, threshing machine",5.359455e-06,8.705157e-06
857,throne,1.2247304e-07,1.138817e-05
858,tile roof,1.0284938e-07,2.9632836e-06
859,toaster,3.0312887e-07,0.005064263
860,"tobacco shop, tobacconist shop, tobacconist",1.8420886e-07,1.5100462e-05
861,toilet seat,4.823417e-07,5.5667726e-05
862,torch,4.963795e-06,0.00010697645
863,totem pole,5.08359e-07,6.9391185e-06
864,"tow truck, tow car, wrecker",0.00027351943,0.0015106923
865,toyshop,1.42856925e-05,0.00022187005
866,tractor,0.00012334096,5.7233046e-05
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",1.6335385e-05,0.00017626397
868,tray,4.0776874e-07,0.00020550772
869,trench coat,4.7059654e-09,5.0198037e-06
870,"tricycle, trike, velocipede",1.137888e-06,6.860113e-06
871,trimaran,7.050372e-05,0.00017279967
872,tripod,0.00024537768,0.00050824595
873,triumphal arch,3.9839387e-07,1.803936e-05
874,"trolleybus, trolley coach, trackless trolley",6.846448e-07,8.687218e-06
875,trombone,7.946503e-07,0.00022100558
876,"tub, vat",5.618908e-07,0.00022316708
877,turnstile,1.1851146e-08,4.008049e-06
878,typewriter keyboard,1.1730174e-07,5.7833186e-05
879,umbrella,1.0547129e-05,0.00040180783
880,"unicycle, monocycle",2.8605546e-06,3.357707e-05
881,"upright, upright piano",1.7125386e-08,6.837061e-05
882,"vacuum, vacuum cleaner",6.4013375e-06,0.00095783995
883,vase,4.905902e-07,9.2066344e-05
884,vault,4.587891e-07,9.79155e-06
885,velvet,5.0919766e-08,1.0093575e-05
886,vending machine,3.242869e-07,4.8039812e-05
887,vestment,2.3249132e-08,5.789402e-06
888,viaduct,4.558996e-05,7.639595e-05
889,"violin, fiddle",3.1469327e-07,9.87999e-05
890,volleyball,6.351791e-07,2.9615092e-06
891,waffle iron,1.956854e-09,6.3643715e-06
892,wall clock,1.655363e-06,0.000700772
893,"wallet, billfold, notecase, pocketbook",6.9167454e-06,0.020019753
894,"wardrobe, closet, press",2.7547015e-08,4.9493912e-05
895,"warplane, military plane",4.882241e-06,6.980419e-05
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",8.0604465e-08,0.00021180439
897,"washer, automatic washer, washing machine",6.291615e-08,7.107676e-05
898,water bottle,2.6926025e-05,0.0007515516
899,water jug,6.289359e-06,0.00049242005
900,water tower,2.6608127e-06,5.1093048e-06
901,whiskey jug,4.7302475e-08,1.1979903e-05
902,whistle,2.6262644e-06,0.0025098065
903,wig,5.931566e-08,0.000152378
904,window screen,5.147773e-09,1.5962674e-05
905,window shade,7.146293e-09,1.6999164e-05
906,Windsor tie,1.9784299e-09,8.67813e-07
907,wine bottle,7.3301744e-06,0.001214038
908,wing,1.7252017e-06,2.0835301e-05
909,wok,6.381934e-08,1.8700666e-05
910,wooden spoon,3.7986503e-08,9.691338e-06
911,"wool, woolen, woollen",6.578945e-08,2.078065e-05
912,"worm fence, snake fence, snake-rail fence, Virginia fence",8.7906315e-08,7.115041e-07
913,wreck,0.020407077,0.0006130637
914,yawl,4.6540998e-07,4.3116956e-06
915,yurt,9.349261e-07,1.1180712e-05
916,"web site, website, internet site, site",4.089552e-06,0.0011393207
917,comic book,2.1044648e-06,0.0006819261
918,"crossword puzzle, crossword",1.12296235e-08,2.2200244e-05
919,street sign,8.18649e-06,0.00020426766
920,"traffic light, traffic signal, stoplight",3.5704693e-06,0.00010119126
921,"book jacket, dust cover, dust jacket, dust wrapper",7.398421e-07,0.00048159703
922,menu,2.4949912e-08,1.9789437e-05
923,plate,1.7650748e-08,1.1099735e-05
924,guacamole,1.3798777e-07,9.025089e-06
925,consomme,7.500588e-09,3.4012498e-06
926,"hot pot, hotpot",3.1270975e-09,2.1571693e-06
927,trifle,7.93796e-09,4.348444e-06
928,"ice cream, icecream",9.088304e-09,8.282487e-06
929,"ice lolly, lolly, lollipop, popsicle",9.320647e-09,2.4666668e-05
930,French loaf,8.550351e-09,5.7515047e-07
931,"bagel, beigel",7.709437e-09,1.4199317e-06
932,pretzel,4.5807095e-08,1.5555264e-05
933,cheeseburger,1.800917e-09,1.186705e-06
934,"hotdog, hot dog, red hot",6.579356e-09,1.3989485e-06
935,mashed potato,7.1665354e-09,1.0705152e-06
936,head cabbage,1.344092e-08,3.5164062e-06
937,broccoli,1.8776761e-08,3.846808e-05
