,imagenet_class,original_score,perturbated_score
427,"barrel, cask",2.9941373e-06,4.5921958e-08
428,"barrow, garden cart, lawn cart, wheelbarrow",5.8383994e-05,7.2836355e-07
429,baseball,8.516409e-06,2.5728975e-06
430,basketball,4.702185e-06,6.9391064e-07
431,bassinet,3.526552e-05,3.9209262e-06
432,bassoon,5.77447e-07,1.2636426e-07
433,"bathing cap, swimming cap",6.338492e-06,6.9600933e-06
434,bath towel,0.0006587395,9.492348e-06
435,"bathtub, bathing tub, bath, tub",0.00096627057,1.0805561e-05
436,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon",4.0143567e-07,1.807028e-07
437,"beacon, lighthouse, beacon light, pharos",2.3745579e-06,1.07744526e-07
438,beaker,0.00015773979,3.2844076e-05
439,"bearskin, busby, shako",4.500068e-06,5.05271e-07
440,beer bottle,5.46322e-06,1.917359e-07
441,beer glass,1.1516801e-05,3.2183203e-07
442,"bell cote, bell cot",2.278267e-06,1.751268e-07
443,bib,4.2826914e-06,4.537698e-07
444,"bicycle-built-for-two, tandem bicycle, tandem",4.3901306e-08,1.0260019e-08
445,"bikini, two-piece",4.1484254e-06,1.3775682e-06
446,"binder, ring-binder",5.7679095e-05,9.88701e-05
447,"binoculars, field glasses, opera glasses",3.726236e-06,5.3495967e-07
448,birdhouse,6.2142117e-06,2.0876246e-07
449,boathouse,1.9267652e-07,1.39462415e-08
450,"bobsled, bobsleigh, bob",1.6544157e-06,1.9588633e-07
451,"bolo tie, bolo, bola tie, bola",1.448308e-06,4.0440494e-07
452,"bonnet, poke bonnet",4.1245497e-05,1.2657919e-05
453,bookcase,0.00012735065,4.9983133e-05
454,"bookshop, bookstore, bookstall",3.080601e-05,1.7625189e-05
455,bottlecap,3.849929e-05,8.109466e-07
456,bow,3.435586e-06,5.4892985e-06
457,"bow tie, bow-tie, bowtie",0.008882312,0.0014755906
458,"brass, memorial tablet, plaque",1.477737e-06,1.7213797e-07
459,"brassiere, bra, bandeau",4.327985e-05,1.8738867e-05
460,"breakwater, groin, groyne, mole, bulwark, seawall, jetty",5.5327376e-07,2.944921e-09
461,"breastplate, aegis, egis",7.012991e-07,1.7869961e-07
462,broom,1.4293101e-05,7.2718916e-07
463,"bucket, pail",0.0056859264,3.8837243e-05
464,buckle,5.2616097e-06,1.7869271e-06
465,bulletproof vest,3.9755648e-07,1.406098e-07
466,"bullet train, bullet",1.4505182e-06,2.5276526e-07
467,"butcher shop, meat market",1.1596557e-06,3.3217825e-07
468,"cab, hack, taxi, taxicab",4.115895e-06,9.5132964e-07
469,"caldron, cauldron",3.559377e-05,1.5261572e-06
470,"candle, taper, wax light",8.005002e-05,5.2944292e-06
471,cannon,7.9727664e-07,7.946633e-09
472,canoe,4.278835e-07,1.2198749e-08
473,"can opener, tin opener",6.861964e-05,7.103686e-06
474,cardigan,4.4811095e-06,4.2029887e-07
475,car mirror,0.00031353268,0.0001842832
476,"carousel, carrousel, merry-go-round, roundabout, whirligig",4.5160264e-06,3.4576766e-07
477,"carpenter's kit, tool kit",9.8848e-07,1.6002962e-06
478,carton,0.0099175945,0.00021028798
479,car wheel,2.398891e-05,7.737774e-07
480,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",2.147318e-06,6.36767e-05
481,cassette,5.242014e-05,0.00032412805
482,cassette player,1.871658e-06,1.5274147e-05
483,castle,4.997716e-07,1.0329943e-08
484,catamaran,8.473443e-07,5.3554796e-08
485,CD player,5.503738e-06,6.622921e-05
486,"cello, violoncello",1.4762903e-06,1.499077e-06
487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",7.7728815e-05,0.00040086027
488,chain,1.2113647e-05,6.048983e-08
489,chainlink fence,4.129938e-05,2.3629754e-07
490,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",1.6221627e-06,5.4663904e-08
491,"chain saw, chainsaw",5.68572e-07,3.6756774e-08
492,chest,4.2140914e-06,4.4189997e-07
493,"chiffonier, commode",6.2981894e-07,1.8298104e-08
494,"chime, bell, gong",1.0615756e-05,1.5437489e-07
495,"china cabinet, china closet",3.9751385e-06,1.5622277e-07
496,Christmas stocking,4.9236437e-06,1.200304e-06
497,"church, church building",2.719062e-05,1.4882412e-06
498,"cinema, movie theater, movie theatre, movie house, picture palace",4.769993e-06,4.348561e-05
499,"cleaver, meat cleaver, chopper",5.1063773e-05,4.987559e-06
500,cliff dwelling,1.7893667e-08,6.0276983e-10
501,cloak,9.156628e-06,1.6356751e-06
502,"clog, geta, patten, sabot",2.1428787e-06,7.058118e-08
503,cocktail shaker,5.8912312e-05,4.3032364e-06
504,coffee mug,0.00031061057,5.898412e-05
505,coffeepot,1.0365335e-05,5.575734e-07
506,"coil, spiral, volute, whorl, helix",1.2747281e-05,3.2233672e-07
507,combination lock,1.9361169e-05,4.581689e-06
508,"computer keyboard, keypad",0.0025180152,0.043257438
509,"confectionery, confectionary, candy store",1.5294628e-06,4.90173e-07
510,"container ship, containership, container vessel",1.8089068e-07,2.1000618e-08
511,convertible,5.3238824e-07,1.9505063e-07
512,"corkscrew, bottle screw",5.628246e-06,5.211837e-07
513,"cornet, horn, trumpet, trump",1.8203016e-06,3.202806e-07
514,cowboy boot,3.3462995e-05,1.3032943e-06
515,"cowboy hat, ten-gallon hat",9.109728e-05,6.1543155e-06
516,cradle,4.871141e-05,1.4790078e-06
517,crane,1.1256599e-06,6.021149e-08
518,crash helmet,6.0346115e-06,3.0007327e-06
519,crate,9.1904265e-05,4.1533985e-06
520,"crib, cot",5.0417722e-05,7.848851e-06
521,Crock Pot,4.5449942e-05,7.983355e-06
522,croquet ball,1.9013561e-07,6.739548e-08
523,crutch,4.33348e-06,7.4480613e-07
524,cuirass,1.9742262e-07,7.839833e-09
525,"dam, dike, dyke",4.0412723e-07,4.897777e-09
526,desk,2.6435257e-05,0.00045644448
527,desktop computer,3.227796e-05,0.008178068
528,"dial telephone, dial phone",1.6942007e-05,9.131902e-07
529,"diaper, nappy, napkin",1.8508594e-05,5.505483e-06
530,digital clock,6.546524e-06,3.7570473e-05
531,digital watch,3.5934822e-06,1.2436567e-05
532,"dining table, board",4.3959662e-06,5.5159853e-07
533,"dishrag, dishcloth",1.5403461e-06,4.2547677e-07
534,"dishwasher, dish washer, dishwashing machine",0.004432662,0.00035789993
535,"disk brake, disc brake",6.968636e-07,1.7355651e-08
536,"dock, dockage, docking facility",4.5351786e-07,6.467804e-09
537,"dogsled, dog sled, dog sleigh",4.510644e-07,5.5662652e-09
538,dome,1.5291522e-06,4.80769e-08
539,"doormat, welcome mat",0.00081727596,3.068548e-05
540,"drilling platform, offshore rig",6.9804116e-08,4.41432e-09
541,"drum, membranophone, tympan",3.5865713e-07,6.291801e-08
542,drumstick,5.773308e-05,6.0503567e-06
543,dumbbell,0.00023086373,7.936613e-05
544,Dutch oven,5.500902e-07,1.2746341e-08
545,"electric fan, blower",4.8466372e-05,6.765514e-06
546,electric guitar,1.1955985e-05,1.3283603e-05
547,electric locomotive,7.487314e-09,1.3963722e-09
548,entertainment center,1.81959e-06,3.9953688e-05
549,envelope,2.145974e-05,5.8342844e-06
550,espresso maker,2.2220108e-06,5.132332e-07
551,face powder,5.870925e-06,3.2763048e-05
552,"feather boa, boa",0.000740174,0.0006636157
553,"file, file cabinet, filing cabinet",4.3611395e-05,1.2919509e-05
554,fireboat,4.2404727e-06,3.5256395e-08
555,"fire engine, fire truck",3.883897e-07,1.00687195e-07
556,"fire screen, fireguard",2.636637e-05,7.650569e-06
557,"flagpole, flagstaff",3.1184754e-05,1.5256117e-06
558,"flute, transverse flute",7.3617076e-07,5.7263657e-07
559,folding chair,6.0267894e-06,1.2163121e-06
560,football helmet,1.1767712e-06,4.0066875e-06
561,forklift,1.7335929e-06,4.0200243e-07
562,fountain,0.00012849201,3.110977e-06
563,fountain pen,1.2627905e-05,7.571349e-07
564,four-poster,4.6061646e-06,1.00445504e-07
565,freight car,1.4442887e-06,9.580324e-07
566,"French horn, horn",2.35408e-06,2.9713888e-07
567,"frying pan, frypan, skillet",4.060012e-05,1.1462516e-06
568,fur coat,8.375404e-05,4.0554446e-06
569,"garbage truck, dustcart",3.799631e-08,1.74813e-08
570,"gasmask, respirator, gas helmet",1.4289626e-05,3.5520009e-06
571,"gas pump, gasoline pump, petrol pump, island dispenser",1.3305779e-06,5.4987737e-07
572,goblet,0.00013005153,5.861859e-06
573,go-kart,4.1354357e-07,2.5058005e-08
574,golf ball,4.6271966e-06,7.500609e-07
575,"golfcart, golf cart",6.8669266e-07,3.1462486e-07
576,gondola,6.903487e-07,5.178037e-08
577,"gong, tam-tam",6.115778e-07,2.1461527e-07
578,gown,8.310967e-06,2.186674e-06
579,"grand piano, grand",8.401195e-05,0.00011022712
580,"greenhouse, nursery, glasshouse",9.881186e-06,3.0960587e-07
581,"grille, radiator grille",1.4268955e-05,2.159334e-06
582,"grocery store, grocery, food market, market",1.1897312e-06,2.788996e-07
583,guillotine,4.34413e-06,7.2110913e-07
584,hair slide,1.3203177e-06,1.942077e-06
585,hair spray,8.3395855e-05,2.4731225e-05
586,half track,1.9345242e-07,1.1833223e-08
587,hammer,2.7865093e-05,4.150585e-07
588,hamper,0.00015938941,6.2911954e-06
589,"hand blower, blow dryer, blow drier, hair dryer, hair drier",6.14797e-05,4.8113507e-06
590,"hand-held computer, hand-held microcomputer",4.0680793e-06,0.00052278244
591,"handkerchief, hankie, hanky, hankey",1.827143e-05,3.660757e-06
592,"hard disc, hard disk, fixed disk",1.9127705e-05,6.438486e-05
593,"harmonica, mouth organ, harp, mouth harp",8.9578185e-05,6.0708084e-05
594,harp,1.09463035e-05,1.0341092e-06
595,"harvester, reaper",2.3990818e-08,3.9632324e-09
596,hatchet,6.768997e-06,1.2855534e-07
597,holster,1.06220554e-07,1.1961251e-08
598,"home theater, home theatre",2.3161867e-06,0.0006009768
599,honeycomb,6.964729e-07,3.4618026e-08
600,"hook, claw",4.9260176e-05,3.843314e-06
601,"hoopskirt, crinoline",1.3391083e-06,4.1332487e-07
602,"horizontal bar, high bar",1.4694156e-05,8.774082e-06
603,"horse cart, horse-cart",3.559733e-07,1.717912e-08
604,hourglass,0.0003664466,1.7173708e-05
605,iPod,4.8781323e-05,0.0011937134
606,"iron, smoothing iron",0.00087783614,0.000104763
607,jack-o'-lantern,3.2887974e-07,9.243393e-08
608,"jean, blue jean, denim",5.239755e-05,1.3819947e-06
609,"jeep, landrover",1.18021866e-07,2.7338562e-08
610,"jersey, T-shirt, tee shirt",8.294398e-07,4.977492e-07
611,jigsaw puzzle,1.8382414e-05,1.7606373e-05
612,"jinrikisha, ricksha, rickshaw",8.4272614e-08,2.0507489e-08
613,joystick,7.759095e-06,7.8863566e-05
614,kimono,1.50186925e-05,3.026608e-06
615,knee pad,2.5841643e-06,1.626997e-06
616,knot,8.399357e-06,1.4740503e-07
617,"lab coat, laboratory coat",4.5606474e-05,0.00013959584
618,ladle,3.4755347e-05,6.915548e-07
619,"lampshade, lamp shade",6.468111e-05,2.735262e-06
620,"laptop, laptop computer",0.00077714206,0.01654642
621,"lawn mower, mower",2.9101989e-06,2.2175945e-07
622,"lens cap, lens cover",0.0018577757,0.00011623078
623,"letter opener, paper knife, paperknife",9.977422e-06,1.7588122e-06
624,library,2.2335742e-05,9.767001e-06
625,lifeboat,1.6217906e-07,8.624096e-09
626,"lighter, light, igniter, ignitor",0.00036835123,0.00010958837
627,"limousine, limo",1.3745874e-06,6.5452616e-07
628,"liner, ocean liner",2.214803e-06,7.938252e-08
629,"lipstick, lip rouge",4.6335623e-05,2.2816785e-05
630,Loafer,2.5039915e-06,1.791106e-07
631,lotion,3.6480513e-05,3.868234e-06
632,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",2.0365609e-05,7.101794e-05
633,"loupe, jeweler's loupe",6.248934e-05,6.9436945e-05
634,"lumbermill, sawmill",1.7575852e-07,1.0197802e-08
635,magnetic compass,1.976974e-06,1.1344262e-06
636,"mailbag, postbag",7.3445517e-06,1.9440727e-06
637,"mailbox, letter box",4.0157356e-05,1.8607223e-06
638,maillot,4.5399756e-06,2.3189834e-06
639,"maillot, tank suit",2.3664794e-05,3.0148485e-06
640,manhole cover,2.886746e-07,2.5859632e-09
641,maraca,3.7242836e-07,4.9124515e-07
642,"marimba, xylophone",7.25247e-07,1.9397335e-06
643,mask,1.2427848e-05,5.4616175e-06
644,matchstick,3.3817305e-05,2.1181757e-05
645,maypole,8.0377916e-08,1.0767903e-08
646,"maze, labyrinth",1.6970411e-06,8.7798696e-07
647,measuring cup,1.410262e-05,7.472785e-07
648,"medicine chest, medicine cabinet",0.0001620088,1.2323531e-05
649,"megalith, megalithic structure",3.1501173e-07,3.56063e-09
650,"microphone, mike",1.9914e-05,1.2626247e-05
651,"microwave, microwave oven",2.9905661e-05,4.450975e-05
652,military uniform,1.0049483e-05,2.040109e-07
653,milk can,6.201447e-06,1.11062754e-07
654,minibus,1.091105e-06,3.7690873e-07
655,"miniskirt, mini",2.6273435e-06,4.854581e-07
656,minivan,2.1206135e-06,2.1454997e-07
657,missile,2.4712226e-06,5.3978173e-08
658,mitten,5.1059315e-06,1.469453e-06
659,mixing bowl,8.8823115e-05,2.7596186e-06
660,"mobile home, manufactured home",2.901818e-06,1.2386144e-07
661,Model T,1.1641272e-07,1.2115088e-08
662,modem,5.3222307e-06,3.0190395e-05
663,monastery,6.598149e-07,6.43749e-09
664,monitor,0.0009485803,0.3245314
665,moped,8.615906e-07,5.4763564e-08
666,mortar,3.2837113e-05,2.6670256e-07
667,mortarboard,6.408702e-06,5.7941625e-06
668,mosque,2.6308498e-07,2.9742704e-08
669,mosquito net,5.997925e-06,1.0030919e-07
670,"motor scooter, scooter",8.613751e-06,7.314124e-07
671,"mountain bike, all-terrain bike, off-roader",6.544532e-08,4.777973e-09
672,mountain tent,2.6259356e-08,5.990818e-09
673,"mouse, computer mouse",0.0009279569,0.012722588
674,mousetrap,1.6864276e-05,4.4311387e-06
675,moving van,4.0378706e-07,4.3563477e-07
676,muzzle,5.8987725e-06,2.1225708e-06
677,nail,4.6836167e-06,1.4103661e-07
678,neck brace,2.4541084e-06,1.1182576e-05
679,necklace,1.8590456e-06,2.7256036e-08
680,nipple,3.5828758e-05,2.7125684e-06
681,"notebook, notebook computer",0.00055183866,0.020235045
682,obelisk,6.110248e-06,1.4716512e-07
683,"oboe, hautboy, hautbois",5.9913646e-07,1.2281329e-07
684,"ocarina, sweet potato",2.4811845e-07,2.3168958e-07
685,"odometer, hodometer, mileometer, milometer",1.106107e-06,1.5904502e-07
686,oil filter,3.930412e-06,3.677106e-07
687,"organ, pipe organ",4.996608e-06,5.3814597e-07
688,"oscilloscope, scope, cathode-ray oscilloscope, CRO",6.1737596e-06,0.00042965895
689,overskirt,2.31451e-07,8.479966e-08
690,oxcart,7.0544375e-09,8.718929e-10
691,oxygen mask,1.4781668e-06,1.4712815e-06
692,packet,1.2866779e-05,4.9043842e-06
693,"paddle, boat paddle",4.2414052e-07,6.373326e-09
694,"paddlewheel, paddle wheel",1.1855551e-06,6.4058504e-08
695,padlock,1.2736344e-05,7.785907e-08
696,paintbrush,2.7702721e-05,1.1662516e-06
697,"pajama, pyjama, pj's, jammies",1.1161392e-05,3.3427903e-06
698,palace,2.2235627e-06,4.3596746e-08
699,"panpipe, pandean pipe, syrinx",2.5815016e-06,2.0565033e-06
700,paper towel,0.00097175385,1.4836746e-05
701,"parachute, chute",2.378507e-07,3.5480628e-08
702,"parallel bars, bars",6.3573984e-06,2.1044746e-06
703,park bench,1.8481678e-05,1.8027843e-06
704,parking meter,2.9732559e-05,1.4725251e-06
705,"passenger car, coach, carriage",2.4116008e-07,5.7127643e-08
706,"patio, terrace",1.1533172e-06,6.366804e-08
707,"pay-phone, pay-station",3.818856e-06,1.2858079e-06
708,"pedestal, plinth, footstall",1.8950006e-05,7.789015e-07
709,"pencil box, pencil case",1.1697784e-05,1.325695e-05
710,pencil sharpener,1.693406e-05,7.627309e-06
711,"perfume, essence",0.00010085204,4.8233902e-05
712,Petri dish,4.00452e-06,7.940175e-06
713,photocopier,0.00020072216,0.0002794326
714,"pick, plectrum, plectron",3.3488854e-05,1.3576003e-05
715,pickelhaube,3.5035688e-07,1.031022e-08
716,"picket fence, paling",0.0001510006,1.768836e-06
717,"pickup, pickup truck",2.5150518e-07,1.2297632e-07
718,pier,1.2235981e-06,3.400665e-08
719,"piggy bank, penny bank",5.5305747e-05,2.4716652e-05
720,pill bottle,8.063856e-05,2.5518128e-05
721,pillow,1.3173476e-05,9.2152135e-07
722,ping-pong ball,0.0013327242,0.0004906698
723,pinwheel,7.6535194e-05,6.224106e-06
724,"pirate, pirate ship",1.550886e-07,4.152521e-09
725,"pitcher, ewer",9.614617e-05,2.3978887e-06
726,"plane, carpenter's plane, woodworking plane",3.5335756e-08,6.645602e-09
727,planetarium,1.3036531e-06,7.048886e-07
728,plastic bag,0.0011716292,5.7911926e-05
729,plate rack,6.315109e-05,5.432149e-06
730,"plow, plough",1.3062409e-07,3.2167429e-09
731,"plunger, plumber's helper",3.3471802e-05,1.2748967e-06
732,"Polaroid camera, Polaroid Land camera",2.1474532e-06,0.00012333413
733,pole,1.0300612e-05,6.3775394e-07
734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",3.8694985e-08,2.9188689e-08
735,poncho,6.70449e-07,1.7480576e-07
736,"pool table, billiard table, snooker table",1.1098767e-05,9.652218e-06
737,"pop bottle, soda bottle",2.4298593e-05,1.3112269e-06
738,"pot, flowerpot",3.1889107e-05,2.9979654e-07
739,potter's wheel,3.8038045e-06,4.2873407e-07
740,power drill,8.970586e-06,2.3616947e-06
741,"prayer rug, prayer mat",2.6457005e-06,1.1617868e-06
742,printer,0.00019764694,0.0011179496
743,"prison, prison house",0.00023638303,5.8807054e-06
744,"projectile, missile",8.218036e-06,1.967194e-07
745,projector,2.0021303e-05,0.0007395639
746,"puck, hockey puck",1.931304e-05,6.189735e-07
747,"punching bag, punch bag, punching ball, punchball",7.76408e-05,6.876946e-06
748,purse,8.612148e-06,5.4893894e-07
749,"quill, quill pen",0.00011942556,4.5196586e-05
750,"quilt, comforter, comfort, puff",3.5667814e-05,6.617949e-06
751,"racer, race car, racing car",2.1975997e-07,4.7630078e-08
752,"racket, racquet",6.4123215e-06,1.7890774e-06
753,radiator,0.010711295,7.008433e-05
754,"radio, wireless",3.835596e-05,0.00014534307
755,"radio telescope, radio reflector",6.56022e-07,1.0124402e-07
756,rain barrel,6.3304274e-06,1.1225476e-07
757,"recreational vehicle, RV, R.V.",7.820013e-07,4.1163176e-07
758,reel,2.6964292e-06,2.1378958e-07
759,reflex camera,1.1203506e-05,4.8329395e-05
760,"refrigerator, icebox",0.0007070759,4.9035072e-05
761,"remote control, remote",0.0024014388,0.0020418982
762,"restaurant, eating house, eating place, eatery",1.0414495e-06,6.416027e-07
763,"revolver, six-gun, six-shooter",9.904848e-06,1.6085357e-06
764,rifle,2.1416874e-06,2.3839218e-07
765,"rocking chair, rocker",1.3503353e-05,1.0942138e-06
766,rotisserie,2.3857677e-07,5.744295e-07
767,"rubber eraser, rubber, pencil eraser",3.7825142e-05,1.1694688e-05
768,rugby ball,2.909877e-06,1.7672821e-07
769,"rule, ruler",0.0003745102,3.092397e-05
770,running shoe,0.00026918817,1.2703063e-05
771,safe,9.391173e-06,3.6899014e-06
772,safety pin,2.4545028e-05,1.6510243e-06
773,"saltshaker, salt shaker",0.00035928143,2.0552072e-06
774,sandal,1.6439332e-06,9.771109e-08
775,sarong,2.96356e-07,1.6193322e-07
776,"sax, saxophone",8.2282025e-07,4.482583e-07
777,scabbard,3.6287346e-07,1.905818e-08
778,"scale, weighing machine",0.00084615895,0.00023460058
779,school bus,6.1145874e-07,1.8372324e-07
780,schooner,4.2212207e-07,6.5341914e-09
781,scoreboard,1.8183288e-06,2.5664634e-05
782,"screen, CRT screen",0.0013080057,0.36840427
783,screw,6.0840033e-05,8.306662e-07
784,screwdriver,3.550684e-05,7.824204e-06
785,"seat belt, seatbelt",8.0395446e-05,6.9862745e-06
786,sewing machine,9.418449e-06,2.2229633e-06
787,"shield, buckler",9.120246e-07,7.40987e-08
788,"shoe shop, shoe-shop, shoe store",4.3525757e-05,2.5150662e-06
789,shoji,0.00033804163,1.6130867e-05
790,shopping basket,0.00017333365,5.074818e-05
791,shopping cart,1.8632496e-05,2.970764e-06
792,shovel,1.8264653e-05,4.8875606e-08
793,shower cap,1.4707979e-05,6.946393e-06
794,shower curtain,0.0010383178,8.265079e-06
795,ski,1.8552923e-06,2.042258e-07
796,ski mask,1.5335145e-06,1.238525e-06
797,sleeping bag,1.2819526e-05,1.304437e-06
798,"slide rule, slipstick",9.32933e-06,3.943005e-06
799,sliding door,0.00015243737,5.7257735e-06
800,"slot, one-armed bandit",2.4860802e-07,1.2622443e-05
801,snorkel,4.7808726e-08,4.7546113e-08
802,snowmobile,1.4826459e-07,1.1849372e-08
803,"snowplow, snowplough",1.1118815e-06,1.5741552e-08
804,soap dispenser,2.2139575e-05,3.1550987e-06
805,soccer ball,2.4569901e-05,7.4823265e-07
806,sock,7.429912e-05,2.5211744e-05
807,"solar dish, solar collector, solar furnace",1.5302463e-06,1.9153001e-06
808,sombrero,2.6976074e-06,6.2371635e-07
809,soup bowl,3.0700023e-05,7.602171e-07
810,space bar,4.096212e-05,0.00022529131
811,space heater,0.0004689521,4.772154e-05
812,space shuttle,1.6593171e-06,3.6421307e-06
813,spatula,4.868609e-05,1.4527766e-06
814,speedboat,1.478893e-06,2.3883842e-07
815,"spider web, spider's web",3.41612e-06,5.771809e-08
816,spindle,2.7133615e-06,6.9821176e-08
817,"sports car, sport car",3.447337e-07,2.4634053e-07
818,"spotlight, spot",0.00043146533,0.00013257892
819,stage,2.2347415e-07,2.3783455e-06
820,steam locomotive,2.1732266e-08,2.054228e-09
821,steel arch bridge,9.018003e-08,2.709468e-08
822,steel drum,2.2130494e-07,8.296644e-08
823,stethoscope,4.4819746e-05,3.994138e-05
824,stole,9.7688435e-06,1.7310722e-06
825,stone wall,1.906242e-07,2.0203987e-09
826,"stopwatch, stop watch",2.6454536e-06,5.799336e-06
827,stove,3.1002626e-05,2.7897302e-05
828,strainer,0.00024789214,7.683608e-07
829,"streetcar, tram, tramcar, trolley, trolley car",4.7119826e-07,9.149358e-08
830,stretcher,1.6724621e-06,6.050296e-07
831,"studio couch, day bed",3.1336083e-05,3.2083776e-06
832,"stupa, tope",2.1699275e-06,3.039767e-08
833,"submarine, pigboat, sub, U-boat",3.3045158e-08,1.7220348e-09
834,"suit, suit of clothes",1.60166e-05,2.0260572e-06
835,sundial,1.5497566e-05,2.7461545e-07
836,sunglass,1.6206699e-05,8.399014e-06
837,"sunglasses, dark glasses, shades",5.2618732e-05,1.3128393e-05
838,"sunscreen, sunblock, sun blocker",3.3406686e-05,4.3867335e-06
839,suspension bridge,3.1008062e-07,1.924976e-08
840,"swab, swob, mop",0.00011034573,6.8305644e-06
841,sweatshirt,9.755227e-05,2.7724707e-06
842,"swimming trunks, bathing trunks",3.0873143e-06,2.6388327e-06
843,swing,1.5533773e-05,5.53712e-07
844,"switch, electric switch, electrical switch",0.00013656045,2.5517838e-05
845,syringe,0.00018546202,2.227321e-05
846,table lamp,1.6198508e-05,4.111267e-06
847,"tank, army tank, armored combat vehicle, armoured combat vehicle",2.8505033e-07,1.2095785e-08
848,tape player,6.3943253e-06,4.2570813e-05
849,teapot,2.6187545e-05,4.585831e-07
850,"teddy, teddy bear",1.9900615e-05,1.6445027e-06
851,"television, television system",0.00042018195,0.17678355
852,tennis ball,0.000650713,3.8166894e-05
853,"thatch, thatched roof",7.256195e-08,2.0509316e-09
854,"theater curtain, theatre curtain",2.419003e-06,3.4620687e-05
855,thimble,0.00038544167,2.0094983e-06
856,"thresher, thrasher, threshing machine",1.7222323e-08,2.8205556e-09
857,throne,8.043754e-07,1.256442e-07
858,tile roof,4.2159503e-05,1.7879061e-07
859,toaster,5.1359053e-05,3.5320794e-05
860,"tobacco shop, tobacconist shop, tobacconist",9.748187e-07,6.4263395e-07
861,toilet seat,4.898631e-05,7.946994e-06
862,torch,1.596227e-05,1.0730998e-06
863,totem pole,2.7106769e-06,5.1972073e-08
864,"tow truck, tow car, wrecker",9.2697675e-08,2.4315927e-08
865,toyshop,3.9884594e-06,2.352198e-06
866,tractor,3.2238884e-07,3.2515974e-08
867,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi",2.4725156e-07,3.492924e-07
868,tray,1.5020111e-05,5.9029676e-06
869,trench coat,7.541041e-06,2.0475859e-07
870,"tricycle, trike, velocipede",2.6870598e-06,7.339862e-08
871,trimaran,2.3523464e-07,1.0138997e-08
872,tripod,6.983741e-06,1.7823318e-06
873,triumphal arch,1.3648352e-06,8.4614655e-08
874,"trolleybus, trolley coach, trackless trolley",1.1871555e-07,4.246854e-09
875,trombone,3.2729454e-06,9.2181847e-07
876,"tub, vat",0.0031940849,1.9743833e-05
877,turnstile,6.921659e-06,5.5974607e-07
878,typewriter keyboard,8.362702e-06,1.2919755e-05
879,umbrella,7.409844e-05,1.7189102e-06
880,"unicycle, monocycle",8.072827e-07,8.050598e-08
881,"upright, upright piano",1.32346995e-05,1.1896108e-05
882,"vacuum, vacuum cleaner",1.596676e-05,1.2561073e-06
883,vase,0.000110761335,3.8251665e-06
884,vault,2.9187318e-06,2.9584173e-08
885,velvet,2.4169427e-05,1.5203161e-06
886,vending machine,2.8507905e-06,2.1750053e-05
887,vestment,5.8860024e-07,9.6517844e-08
888,viaduct,2.2101979e-07,2.8454348e-08
889,"violin, fiddle",1.501507e-05,1.3217688e-05
890,volleyball,1.0844138e-06,5.117415e-07
891,waffle iron,4.1591325e-06,5.126795e-07
892,wall clock,7.815153e-05,3.5771856e-05
893,"wallet, billfold, notecase, pocketbook",5.498738e-06,4.840834e-06
894,"wardrobe, closet, press",2.449055e-05,4.9539535e-06
895,"warplane, military plane",3.0346953e-07,7.241027e-09
896,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",0.0009734772,1.7068718e-05
897,"washer, automatic washer, washing machine",0.0024341145,0.00014702234
898,water bottle,0.00012457058,1.3485649e-05
899,water jug,4.0931154e-05,3.068131e-06
900,water tower,1.0344562e-06,2.061813e-08
901,whiskey jug,3.367608e-07,1.6967324e-08
902,whistle,1.2270397e-06,6.084528e-07
903,wig,5.1124753e-06,1.4586652e-05
904,window screen,0.06309292,0.0034966874
905,window shade,0.03173661,0.0017786855
906,Windsor tie,8.4537205e-06,7.2102016e-06
907,wine bottle,1.3343108e-05,6.264472e-07
908,wing,9.290074e-07,2.496517e-08
909,wok,4.1074116e-05,3.9233573e-06
910,wooden spoon,2.6196913e-05,1.1012398e-07
911,"wool, woolen, woollen",4.472238e-06,3.936071e-07
912,"worm fence, snake fence, snake-rail fence, Virginia fence",7.684204e-06,6.820137e-08
913,wreck,1.7593192e-07,1.5013554e-09
914,yawl,3.1653406e-07,4.4407438e-09
915,yurt,2.6810595e-08,1.4777662e-09
916,"web site, website, internet site, site",9.136616e-06,0.0010476664
917,comic book,4.98039e-06,2.976301e-05
918,"crossword puzzle, crossword",0.0011615884,0.00010262673
919,street sign,1.6403296e-06,9.140423e-07
920,"traffic light, traffic signal, stoplight",3.726017e-07,3.054216e-07
921,"book jacket, dust cover, dust jacket, dust wrapper",7.095699e-05,0.00016530843
922,menu,3.6303009e-06,1.2702523e-06
923,plate,7.6802297e-07,1.0393211e-07
924,guacamole,8.4180533e-07,5.2793585e-08
925,consomme,2.0904132e-07,9.419487e-09
926,"hot pot, hotpot",1.7798624e-07,1.4804809e-08
927,trifle,1.724966e-06,9.5475116e-08
